Created Date,Descriptor,Incident Zip,Status
11/16/2010 05:27:00 AM,Lead Kit Request (Residential) (L10),10069,Open
11/16/2010 05:24:00 AM,Lead Kit Request (Residential) (L10),11217,Open
11/16/2010 05:21:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/16/2010 05:18:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/16/2010 05:15:00 AM,Lead Kit Request (Residential) (L10),11207,Open
11/16/2010 05:12:00 AM,Lead Kit Request (Residential) (L10),10005,Open
11/16/2010 05:08:00 AM,Lead Kit Request (Residential) (L10),10069,Open
11/16/2010 05:02:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/16/2010 03:27:00 AM,Lead Kit Request (Residential) (L10),10128,Open
11/16/2010 03:20:00 AM,Lead Kit Request (Residential) (L10),10021,Open
11/16/2010 03:14:00 AM,Lead Kit Request (Residential) (L10),11367,Open
11/16/2010 03:11:00 AM,Lead Kit Request (Residential) (L10),10003,Open
11/16/2010 03:08:00 AM,Lead Kit Request (Residential) (L10),10003,Open
11/16/2010 03:05:00 AM,Lead Kit Request (Residential) (L10),10021,Open
11/16/2010 03:02:00 AM,Lead Kit Request (Residential) (L10),10024,Open
11/16/2010 03:00:00 AM,Lead Kit Request (Residential) (L10),10027,Open
11/16/2010 02:54:00 AM,Lead Kit Request (Residential) (L10),11357,Open
11/16/2010 02:51:00 AM,Lead Kit Request (Residential) (L10),10033,Open
11/16/2010 02:48:00 AM,Lead Kit Request (Residential) (L10),11220,Open
11/16/2010 02:45:00 AM,Lead Kit Request (Residential) (L10),10028,Open
11/16/2010 02:42:00 AM,Lead Kit Request (Residential) (L10),11237,Open
11/16/2010 02:39:00 AM,Lead Kit Request (Residential) (L10),11231,Open
11/16/2010 02:35:00 AM,Lead Kit Request (Residential) (L10),10302,Open
11/16/2010 01:55:00 AM,Lead Kit Request (Residential) (L10),10128,Open
11/16/2010 01:52:00 AM,Lead Kit Request (Residential) (L10),10009,Open
11/16/2010 01:48:00 AM,Lead Kit Request (Residential) (L10),11201,Open
11/16/2010 01:44:00 AM,Lead Kit Request (Residential) (L10),11236,Open
11/16/2010 01:40:00 AM,Lead Kit Request (Residential) (L10),11217,Open
11/16/2010 01:33:00 AM,Lead Kit Request (Residential) (L10),10469,Open
11/16/2010 01:25:00 AM,Lead Kit Request (Residential) (L10),10002,Open
11/15/2010 10:20:00 PM,Lead Kit Request (Residential) (L10),11365,Open
11/15/2010 09:49:00 PM,Lead Kit Request (Residential) (L10),,Open
11/15/2010 09:45:00 PM,Lead Kit Request (Residential) (L10),11238,Open
11/15/2010 09:31:00 PM,Lead Kit Request (Residential) (L10),11358,Open
11/15/2010 08:21:00 PM,Lead Kit Request (Residential) (L10),11102,Open
11/15/2010 07:54:00 PM,Lead Kit Request (Residential) (L10),10028,Open
11/15/2010 07:49:00 PM,Lead Kit Request (Residential) (L10),10466,Open
11/15/2010 07:22:00 PM,Lead Kit Request (Residential) (L10),10312,Open
11/15/2010 07:13:00 PM,Lead Kit Request (Residential) (L10),10024,Open
11/15/2010 06:33:00 PM,Lead Kit Request (Residential) (L10),11365,Open
11/15/2010 06:27:00 PM,Lead Kit Request (Residential) (L10),11229,Open
11/15/2010 06:23:00 PM,Lead Kit Request (Residential) (L10),10027,Open
11/15/2010 05:38:00 PM,Lead Kit Request (Residential) (L10),10022,Open
11/15/2010 05:17:00 PM,Lead Kit Request (Residential) (L10),11372,Open
11/15/2010 05:15:00 PM,Lead Kit Request (Residential) (L10),11385,Open
11/15/2010 05:09:00 PM,Lead Kit Request (Residential) (L10),10009,Open
11/15/2010 05:07:00 PM,Lead Kit Request (Residential) (L10),11434,Open
11/15/2010 04:59:00 PM,Lead Kit Request (Residential) (L10),11230,Open
11/15/2010 04:51:00 PM,Lead Kit Request (Residential) (L10),11210,Open
11/15/2010 04:40:00 PM,Lead Kit Request (Residential) (L10),11413,Open
11/15/2010 03:55:00 PM,Lead Kit Request (Residential) (L10),11372,Open
11/15/2010 03:53:00 PM,Lead Kit Request (Residential) (L10),11375,Open
11/15/2010 03:49:00 PM,Lead Kit Request (Residential) (L10),11378,Open
11/15/2010 03:47:00 PM,Lead Kit Request (Residential) (L10),10033,Open
11/15/2010 03:06:00 PM,Lead Kit Request (Residential) (L10),11355,Open
11/15/2010 03:03:00 PM,Lead Kit Request (Residential) (L10),10025,Open
11/15/2010 02:47:00 PM,Lead Kit Request (Residential) (L10),11364,Open
11/15/2010 02:43:00 PM,Lead Kit Request (Residential) (L10),11233,Open
11/15/2010 02:32:00 PM,Lead Kit Request (Residential) (L10),10024,Open
11/15/2010 02:28:00 PM,Lead Kit Request (Residential) (L10),11106,Open
11/15/2010 02:25:00 PM,Lead Kit Request (Residential) (L10),11211,Open
11/15/2010 02:24:00 PM,Lead Kit Request (Residential) (L10),11377,Open
11/15/2010 02:09:00 PM,Lead Kit Request (Residential) (L10),11363,Open
11/15/2010 02:08:00 PM,Lead Kit Request (Residential) (L10),10027,Open
11/15/2010 01:58:00 PM,Lead Kit Request (Residential) (L10),11421,Open
11/15/2010 01:54:00 PM,Lead Kit Request (Residential) (L10),10003,Open
11/15/2010 01:49:00 PM,Lead Kit Request (Residential) (L10),10305,Open
11/15/2010 01:47:00 PM,Lead Kit Request (Residential) (L10),11102,Open
11/15/2010 01:46:00 PM,Lead Kit Request (Residential) (L10),10301,Open
11/15/2010 01:43:00 PM,Lead Kit Request (Residential) (L10),10302,Open
11/15/2010 01:38:00 PM,Lead Kit Request (Residential) (L10),11222,Open
11/15/2010 01:35:00 PM,Lead Kit Request (Residential) (L10),11418,Open
11/15/2010 01:32:00 PM,Lead Kit Request (Residential) (L10),11218,Open
11/15/2010 01:26:00 PM,Lead Kit Request (Residential) (L10),10024,Open
11/15/2010 01:16:00 PM,Lead Kit Request (Residential) (L10),11105,Open
11/15/2010 01:12:00 PM,Lead Kit Request (Residential) (L10),10027,Open
11/15/2010 01:09:00 PM,Lead Kit Request (Residential) (L10),10030,Open
11/15/2010 01:09:00 PM,Lead Kit Request (Residential) (L10),10021,Open
11/15/2010 12:58:00 PM,Lead Kit Request (Residential) (L10),11211,Open
11/15/2010 12:29:00 PM,Lead Kit Request (Residential) (L10),10309,Open
11/15/2010 12:23:00 PM,Lead Kit Request (Residential) (L10),10467,Open
11/15/2010 12:18:00 PM,Lead Kit Request (Residential) (L10),10024,Open
11/15/2010 12:11:00 PM,Lead Kit Request (Residential) (L10),11355,Open
11/15/2010 12:09:00 PM,Lead Kit Request (Residential) (L10),11358,Open
11/15/2010 11:50:00 AM,Lead Kit Request (Residential) (L10),11204,Open
11/15/2010 11:40:00 AM,Lead Kit Request (Residential) (L10),10128,Open
11/15/2010 11:32:00 AM,Lead Kit Request (Residential) (L10),10301,Open
11/15/2010 11:28:00 AM,Lead Kit Request (Residential) (L10),11379,Open
11/15/2010 11:20:00 AM,Lead Kit Request (Residential) (L10),11103,Open
11/15/2010 11:00:00 AM,Lead Kit Request (Residential) (L10),,Open
11/15/2010 10:57:00 AM,Lead Kit Request (Residential) (L10),11215,Open
11/15/2010 10:53:00 AM,Lead Kit Request (Residential) (L10),11374,Open
11/15/2010 10:50:00 AM,Lead Kit Request (Residential) (L10),11423,Open
11/15/2010 10:43:00 AM,Lead Kit Request (Residential) (L10),,Open
11/15/2010 10:23:00 AM,Lead Kit Request (Residential) (L10),11215,Open
11/15/2010 10:21:00 AM,Lead Kit Request (Residential) (L10),10021,Open
11/15/2010 10:18:00 AM,Lead Kit Request (Residential) (L10),11216,Open
11/15/2010 10:11:00 AM,Lead Kit Request (Residential) (L10),11434,Open
11/15/2010 10:01:00 AM,Lead Kit Request (Residential) (L10),11215,Closed
11/15/2010 09:53:00 AM,Lead Kit Request (Residential) (L10),10001,Open
11/15/2010 09:49:00 AM,Lead Kit Request (Residential) (L10),10469,Open
11/15/2010 09:32:00 AM,Lead Kit Request (Residential) (L10),11218,Open
11/15/2010 09:26:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/15/2010 09:05:00 AM,Lead Kit Request (Residential) (L10),10021,Open
11/15/2010 08:28:00 AM,Lead Kit Request (Residential) (L10),11230,Open
11/15/2010 08:23:00 AM,Lead Kit Request (Residential) (L10),,Open
11/15/2010 08:17:00 AM,Lead Kit Request (Residential) (L10),,Open
11/15/2010 08:11:00 AM,Lead Kit Request (Residential) (L10),11214,Open
11/15/2010 07:16:00 AM,Lead Kit Request (Residential) (L10),10468,Open
11/15/2010 04:24:00 AM,Lead Kit Request (Residential) (L10),11105,Open
11/15/2010 02:40:00 AM,Lead Kit Request (Residential) (L10),11234,Open
11/15/2010 02:38:00 AM,Lead Kit Request (Residential) (L10),11102,Open
11/15/2010 02:36:00 AM,Lead Kit Request (Residential) (L10),11422,Open
11/15/2010 02:33:00 AM,Lead Kit Request (Residential) (L10),11103,Open
11/15/2010 02:30:00 AM,Lead Kit Request (Non-Residential) (L11),10470,Open
11/15/2010 02:28:00 AM,Lead Kit Request (Residential) (L10),11105,Open
11/15/2010 02:26:00 AM,Lead Kit Request (Residential) (L10),11369,Open
11/15/2010 02:22:00 AM,Lead Kit Request (Residential) (L10),11360,Open
11/15/2010 02:20:00 AM,Lead Kit Request (Residential) (L10),11234,Open
11/15/2010 02:03:00 AM,Lead Kit Request (Non-Residential) (L11),10006,Open
11/15/2010 02:01:00 AM,Lead Kit Request (Residential) (L10),10025,Open
11/15/2010 01:49:00 AM,Lead Kit Request (Residential) (L10),10034,Open
11/15/2010 01:02:00 AM,Lead Kit Request (Residential) (L10),11224,Open
11/14/2010 11:32:00 PM,Lead Kit Request (Residential) (L10),11230,Open
11/14/2010 11:22:00 PM,Lead Kit Request (Residential) (L10),10011,Open
11/14/2010 11:11:00 PM,Lead Kit Request (Residential) (L10),11218,Open
11/14/2010 09:45:00 PM,Lead Kit Request (Residential) (L10),10314,Open
11/14/2010 09:20:00 PM,Lead Kit Request (Residential) (L10),11216,Open
11/14/2010 08:14:00 PM,Lead Kit Request (Residential) (L10),11209,Open
11/14/2010 07:38:00 PM,Lead Kit Request (Residential) (L10),10024,Open
11/14/2010 07:35:00 PM,Lead Kit Request (Residential) (L10),11234,Open
11/14/2010 06:58:00 PM,Lead Kit Request (Residential) (L10),11230,Open
11/14/2010 06:45:00 PM,Lead Kit Request (Residential) (L10),10128,Open
11/14/2010 06:45:00 PM,Lead Kit Request (Residential) (L10),11214,Open
11/14/2010 04:27:00 PM,Lead Kit Request (Residential) (L10),11239,Open
11/14/2010 04:16:00 PM,Lead Kit Request (Residential) (L10),10065,Open
11/14/2010 04:12:00 PM,Lead Kit Request (Residential) (L10),11206,Open
11/14/2010 04:06:00 PM,Lead Kit Request (Residential) (L10),11230,Open
11/14/2010 03:56:00 PM,Lead Kit Request (Residential) (L10),10453,Open
11/14/2010 03:53:00 PM,Lead Kit Request (Residential) (L10),11219,Open
11/14/2010 03:52:00 PM,Lead Kit Request (Residential) (L10),10025,Open
11/14/2010 03:33:00 PM,Lead Kit Request (Residential) (L10),10033,Open
11/14/2010 03:19:00 PM,Lead Kit Request (Residential) (L10),10021,Open
11/14/2010 01:45:00 PM,Lead Kit Request (Residential) (L10),10032,Open
11/14/2010 01:19:00 PM,Lead Kit Request (Residential) (L10),11357,Open
11/14/2010 12:40:00 PM,Lead Kit Request (Residential) (L10),11426,Open
11/14/2010 12:14:00 PM,Lead Kit Request (Residential) (L10),11229,Open
11/14/2010 11:44:00 AM,Lead Kit Request (Residential) (L10),11358,Open
11/14/2010 11:19:00 AM,Lead Kit Request (Residential) (L10),11215,Open
11/14/2010 11:04:00 AM,Lead Kit Request (Residential) (L10),10460,Open
11/14/2010 10:50:00 AM,Lead Kit Request (Residential) (L10),11206,Open
11/14/2010 10:49:00 AM,Lead Kit Request (Residential) (L10),10469,Open
11/14/2010 10:02:00 AM,Lead Kit Request (Residential) (L10),11361,Open
11/14/2010 09:50:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/14/2010 09:30:00 AM,Lead Kit Request (Residential) (L10),11373,Open
11/14/2010 09:02:00 AM,Lead Kit Request (Residential) (L10),,Closed
11/14/2010 08:57:00 AM,Lead Kit Request (Residential) (L10),11215,Open
11/14/2010 08:35:00 AM,Lead Kit Request (Residential) (L10),11228,Open
11/14/2010 08:23:00 AM,Lead Kit Request (Residential) (L10),11357,Open
11/14/2010 05:28:00 AM,Lead Kit Request (Residential) (L10),11201,Open
11/14/2010 03:20:00 AM,Lead Kit Request (Residential) (L10),11201,Open
11/14/2010 03:18:00 AM,Lead Kit Request (Residential) (L10),10310,Open
11/14/2010 03:16:00 AM,Lead Kit Request (Residential) (L10),11106,Open
11/14/2010 03:14:00 AM,Lead Kit Request (Residential) (L10),10034,Open
11/14/2010 03:11:00 AM,Lead Kit Request (Residential) (L10),11231,Open
11/14/2010 03:04:00 AM,Lead Kit Request (Residential) (L10),11223,Open
11/14/2010 03:01:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/14/2010 02:57:00 AM,Lead Kit Request (Residential) (L10),11356,Open
11/14/2010 02:55:00 AM,Lead Kit Request (Residential) (L10),10467,Open
11/14/2010 02:53:00 AM,Lead Kit Request (Residential) (L10),10011,Open
11/14/2010 02:50:00 AM,Lead Kit Request (Residential) (L10),10461,Open
11/14/2010 02:47:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/14/2010 12:44:00 AM,Lead Kit Request (Residential) (L10),11226,Open
11/13/2010 11:07:00 PM,Lead Kit Request (Residential) (L10),11357,Open
11/13/2010 11:06:00 PM,Lead Kit Request (Residential) (L10),10023,Open
11/13/2010 10:27:00 PM,Lead Kit Request (Residential) (L10),10024,Open
11/13/2010 09:49:00 PM,Lead Kit Request (Residential) (L10),10002,Open
11/13/2010 09:27:00 PM,Lead Kit Request (Residential) (L10),10305,Open
11/13/2010 09:24:00 PM,Lead Kit Request (Residential) (L10),11204,Open
11/13/2010 09:21:00 PM,Lead Kit Request (Residential) (L10),10009,Open
11/13/2010 09:18:00 PM,Lead Kit Request (Residential) (L10),10301,Open
11/13/2010 09:15:00 PM,Lead Kit Request (Residential) (L10),11105,Open
11/13/2010 09:05:00 PM,Lead Kit Request (Residential) (L10),11218,Open
11/13/2010 08:57:00 PM,Lead Kit Request (Residential) (L10),10461,Open
11/13/2010 08:55:00 PM,Lead Kit Request (Residential) (L10),11377,Open
11/13/2010 08:52:00 PM,Lead Kit Request (Residential) (L10),11208,Open
11/13/2010 08:43:00 PM,Lead Kit Request (Residential) (L10),11201,Open
11/13/2010 08:40:00 PM,Lead Kit Request (Residential) (L10),11224,Open
11/13/2010 08:35:00 PM,Lead Kit Request (Residential) (L10),10310,Open
11/13/2010 08:34:00 PM,Lead Kit Request (Residential) (L10),10031,Open
11/13/2010 08:31:00 PM,Lead Kit Request (Residential) (L10),11213,Open
11/13/2010 08:28:00 PM,Lead Kit Request (Residential) (L10),11378,Open
11/13/2010 08:22:00 PM,Lead Kit Request (Residential) (L10),10023,Open
11/13/2010 08:17:00 PM,Lead Kit Request (Residential) (L10),10029,Open
11/13/2010 08:08:00 PM,Lead Kit Request (Residential) (L10),11413,Open
11/13/2010 08:04:00 PM,Lead Kit Request (Residential) (L10),11411,Open
11/13/2010 08:02:00 PM,Lead Kit Request (Residential) (L10),11219,Open
11/13/2010 07:58:00 PM,Lead Kit Request (Residential) (L10),11238,Open
11/13/2010 07:55:00 PM,Lead Kit Request (Residential) (L10),11372,Open
11/13/2010 07:48:00 PM,Lead Kit Request (Residential) (L10),11215,Open
11/13/2010 05:45:00 PM,Lead Kit Request (Residential) (L10),11691,Open
11/13/2010 04:38:00 PM,Lead Kit Request (Residential) (L10),,Open
11/13/2010 04:32:00 PM,Lead Kit Request (Residential) (L10),10128,Open
11/13/2010 03:10:00 PM,Lead Kit Request (Residential) (L10),11432,Open
11/13/2010 02:46:00 PM,Lead Kit Request (Residential) (L10),11413,Open
11/13/2010 02:41:00 PM,Lead Kit Request (Residential) (L10),11413,Open
11/13/2010 02:13:00 PM,Lead Kit Request (Residential) (L10),10465,Open
11/13/2010 01:55:00 PM,Lead Kit Request (Residential) (L10),10460,Open
11/13/2010 01:38:00 PM,Lead Kit Request (Residential) (L10),11375,Open
11/13/2010 12:20:00 PM,Lead Kit Request (Residential) (L10),11377,Open
11/13/2010 12:15:00 PM,Lead Kit Request (Residential) (L10),11377,Open
11/13/2010 12:06:00 PM,Lead Kit Request (Residential) (L10),11207,Open
11/13/2010 12:02:00 PM,Lead Kit Request (Residential) (L10),11207,Open
11/13/2010 11:23:00 AM,Lead Kit Request (Residential) (L10),11423,Open
11/13/2010 10:21:00 AM,Lead Kit Request (Residential) (L10),11355,Open
11/13/2010 06:20:00 AM,Lead Kit Request (Residential) (L10),11226,Open
11/13/2010 06:17:00 AM,Lead Kit Request (Residential) (L10),11226,Open
11/13/2010 05:54:00 AM,Lead Kit Request (Residential) (L10),11414,Open
11/13/2010 05:31:00 AM,Lead Kit Request (Residential) (L10),11004,Open
11/13/2010 05:28:00 AM,Lead Kit Request (Residential) (L10),10009,Open
11/13/2010 05:24:00 AM,Lead Kit Request (Non-Residential) (L11),10036,Open
11/13/2010 05:18:00 AM,Lead Kit Request (Residential) (L10),11232,Open
11/13/2010 05:15:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/13/2010 05:12:00 AM,Lead Kit Request (Residential) (L10),10001,Open
11/13/2010 05:09:00 AM,Lead Kit Request (Residential) (L10),10467,Open
11/13/2010 05:06:00 AM,Lead Kit Request (Residential) (L10),11377,Open
11/13/2010 05:04:00 AM,Lead Kit Request (Residential) (L10),,Open
11/13/2010 05:00:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/13/2010 04:55:00 AM,Lead Kit Request (Residential) (L10),10463,Open
11/13/2010 04:50:00 AM,Lead Kit Request (Residential) (L10),11223,Open
11/13/2010 04:46:00 AM,Lead Kit Request (Residential) (L10),11414,Open
11/13/2010 04:41:00 AM,Lead Kit Request (Residential) (L10),,Open
11/13/2010 04:36:00 AM,Lead Kit Request (Residential) (L10),11229,Open
11/13/2010 04:34:00 AM,Lead Kit Request (Residential) (L10),10024,Open
11/13/2010 04:32:00 AM,Lead Kit Request (Residential) (L10),10003,Open
11/13/2010 04:24:00 AM,Lead Kit Request (Residential) (L10),11229,Open
11/13/2010 03:27:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/12/2010 08:39:00 PM,Lead Kit Request (Residential) (L10),11229,Open
11/12/2010 07:29:00 PM,Lead Kit Request (Residential) (L10),,Open
11/12/2010 06:28:00 PM,Lead Kit Request (Residential) (L10),10017,Open
11/12/2010 05:31:00 PM,Lead Kit Request (Residential) (L10),10456,Open
11/12/2010 05:02:00 PM,Lead Kit Request (Residential) (L10),11412,Open
11/12/2010 04:39:00 PM,Lead Kit Request (Residential) (L10),10014,Open
11/12/2010 04:26:00 PM,Lead Kit Request (Residential) (L10),11220,Open
11/12/2010 04:22:00 PM,Lead Kit Request (Residential) (L10),11232,Open
11/12/2010 04:09:00 PM,Lead Kit Request (Non-Residential) (L11),10463,Open
11/12/2010 04:05:00 PM,Lead Kit Request (Residential) (L10),10026,Open
11/12/2010 03:45:00 PM,Lead Kit Request (Residential) (L10),11360,Open
11/12/2010 03:35:00 PM,Lead Kit Request (Residential) (L10),10009,Open
11/12/2010 03:16:00 PM,Lead Kit Request (Residential) (L10),10032,Open
11/12/2010 03:11:00 PM,Lead Kit Request (Residential) (L10),11102,Open
11/12/2010 02:52:00 PM,Lead Kit Request (Residential) (L10),10302,Open
11/12/2010 02:43:00 PM,Lead Kit Request (Residential) (L10),,Open
11/12/2010 02:39:00 PM,Lead Kit Request (Residential) (L10),10011,Open
11/12/2010 02:31:00 PM,Lead Kit Request (Residential) (L10),11375,Open
11/12/2010 02:27:00 PM,Lead Kit Request (Residential) (L10),10465,Open
11/12/2010 02:11:00 PM,Lead Kit Request (Residential) (L10),11103,Open
11/12/2010 02:07:00 PM,Lead Kit Request (Residential) (L10),11214,Open
11/12/2010 02:03:00 PM,Lead Kit Request (Residential) (L10),11361,Open
11/12/2010 02:00:00 PM,Lead Kit Request (Residential) (L10),11225,Open
11/12/2010 01:45:00 PM,Lead Kit Request (Residential) (L10),11360,Open
11/12/2010 01:44:00 PM,Lead Kit Request (Residential) (L10),11229,Open
11/12/2010 01:36:00 PM,Lead Kit Request (Residential) (L10),11373,Open
11/12/2010 01:20:00 PM,Lead Kit Request (Residential) (L10),11377,Open
11/12/2010 01:03:00 PM,Lead Kit Request (Residential) (L10),10027,Open
11/12/2010 12:51:00 PM,Lead Kit Request (Residential) (L10),11218,Open
11/12/2010 12:38:00 PM,Lead Kit Request (Residential) (L10),11216,Open
11/12/2010 12:37:00 PM,Lead Kit Request (Residential) (L10),10468,Open
11/12/2010 12:30:00 PM,Lead Kit Request (Residential) (L10),10023,Open
11/12/2010 12:26:00 PM,Lead Kit Request (Residential) (L10),10128,Open
11/12/2010 12:10:00 PM,Lead Kit Request (Residential) (L10),11229,Open
11/12/2010 12:06:00 PM,Lead Kit Request (Residential) (L10),11234,Open
11/12/2010 12:03:00 PM,Lead Kit Request (Residential) (L10),11204,Open
11/12/2010 12:01:00 PM,Lead Kit Request (Residential) (L10),10022,Open
11/12/2010 11:58:00 AM,Lead Kit Request (Residential) (L10),11210,Open
11/12/2010 11:58:00 AM,Lead Kit Request (Residential) (L10),10460,Open
11/12/2010 11:58:00 AM,Lead Kit Request (Residential) (L10),11103,Open
11/12/2010 11:58:00 AM,Lead Kit Request (Residential) (L10),11418,Open
11/12/2010 11:55:00 AM,Lead Kit Request (Residential) (L10),11228,Open
11/12/2010 11:55:00 AM,Lead Kit Request (Residential) (L10),10029,Open
11/12/2010 11:52:00 AM,Lead Kit Request (Residential) (L10),11375,Open
11/12/2010 11:48:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/12/2010 11:45:00 AM,Lead Kit Request (Residential) (L10),11369,Open
11/12/2010 11:45:00 AM,Lead Kit Request (Residential) (L10),11229,Open
11/12/2010 11:40:00 AM,Lead Kit Request (Residential) (L10),11230,Open
11/12/2010 11:33:00 AM,Lead Kit Request (Residential) (L10),11236,Open
11/12/2010 11:33:00 AM,Lead Kit Request (Residential) (L10),11103,Open
11/12/2010 11:27:00 AM,Lead Kit Request (Residential) (L10),11366,Open
11/12/2010 11:20:00 AM,Lead Kit Request (Residential) (L10),11211,Open
11/12/2010 11:19:00 AM,Lead Kit Request (Residential) (L10),11385,Open
11/12/2010 11:16:00 AM,Lead Kit Request (Residential) (L10),11214,Open
11/12/2010 11:07:00 AM,Lead Kit Request (Residential) (L10),10303,Open
11/12/2010 11:04:00 AM,Lead Kit Request (Residential) (L10),11220,Open
11/12/2010 11:01:00 AM,Lead Kit Request (Residential) (L10),10016,Open
11/12/2010 10:55:00 AM,Lead Kit Request (Residential) (L10),11421,Open
11/12/2010 10:54:00 AM,Lead Kit Request (Residential) (L10),11106,Open
11/12/2010 10:53:00 AM,Lead Kit Request (Residential) (L10),11106,Open
11/12/2010 10:51:00 AM,Lead Kit Request (Residential) (L10),10011,Open
11/12/2010 10:47:00 AM,Lead Kit Request (Residential) (L10),11354,Open
11/12/2010 10:46:00 AM,Lead Kit Request (Residential) (L10),10463,Open
11/12/2010 10:43:00 AM,Lead Kit Request (Residential) (L10),11238,Open
11/12/2010 10:39:00 AM,Lead Kit Request (Residential) (L10),11236,Open
11/12/2010 10:38:00 AM,Lead Kit Request (Residential) (L10),11235,Open
11/12/2010 10:33:00 AM,Lead Kit Request (Residential) (L10),10021,Open
11/12/2010 10:19:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/12/2010 10:16:00 AM,Lead Kit Request (Residential) (L10),11219,Open
11/12/2010 10:16:00 AM,Lead Kit Request (Residential) (L10),11230,Open
11/12/2010 10:13:00 AM,Lead Kit Request (Residential) (L10),11361,Open
11/12/2010 10:07:00 AM,Lead Kit Request (Residential) (L10),10002,Open
11/12/2010 10:04:00 AM,Lead Kit Request (Residential) (L10),11414,Open
11/12/2010 10:00:00 AM,Lead Kit Request (Residential) (L10),10003,Open
11/12/2010 09:56:00 AM,Lead Kit Request (Residential) (L10),10304,Open
11/12/2010 09:56:00 AM,Lead Kit Request (Residential) (L10),10014,Open
11/12/2010 09:54:00 AM,Lead Kit Request (Residential) (L10),10461,Open
11/12/2010 09:40:00 AM,Lead Kit Request (Residential) (L10),10306,Open
11/12/2010 09:34:00 AM,Lead Kit Request (Residential) (L10),11226,Open
11/12/2010 09:32:00 AM,Lead Kit Request (Residential) (L10),10461,Open
11/12/2010 09:17:00 AM,Lead Kit Request (Residential) (L10),10128,Open
11/12/2010 09:14:00 AM,Lead Kit Request (Residential) (L10),11364,Open
11/12/2010 09:01:00 AM,Lead Kit Request (Non-Residential) (L11),10467,Open
11/12/2010 08:42:00 AM,Lead Kit Request (Residential) (L10),10469,Open
11/12/2010 08:39:00 AM,Lead Kit Request (Residential) (L10),11215,Open
11/12/2010 08:34:00 AM,Lead Kit Request (Residential) (L10),11222,Open
11/12/2010 08:01:00 AM,Lead Kit Request (Residential) (L10),11229,Open
11/12/2010 07:37:00 AM,Lead Kit Request (Residential) (L10),10032,Open
11/12/2010 07:20:00 AM,Lead Kit Request (Residential) (L10),11215,Open
11/12/2010 05:45:00 AM,Lead Kit Request (Residential) (L10),11218,Open
11/12/2010 05:34:00 AM,Lead Kit Request (Residential) (L10),11365,Open
11/12/2010 05:28:00 AM,Lead Kit Request (Residential) (L10),11411,Open
11/12/2010 02:30:00 AM,Lead Kit Request (Residential) (L10),11694,Open
11/12/2010 02:27:00 AM,Lead Kit Request (Residential) (L10),10040,Open
11/12/2010 02:23:00 AM,Lead Kit Request (Residential) (L10),11223,Open
11/12/2010 02:16:00 AM,Lead Kit Request (Residential) (L10),10024,Open
11/12/2010 02:01:00 AM,Lead Kit Request (Residential) (L10),10023,Open
11/12/2010 01:56:00 AM,Lead Kit Request (Residential) (L10),10021,Open
11/12/2010 01:49:00 AM,Lead Kit Request (Residential) (L10),11223,Open
11/12/2010 01:45:00 AM,Lead Kit Request (Residential) (L10),11231,Open
11/12/2010 01:41:00 AM,Lead Kit Request (Residential) (L10),11234,Open
11/12/2010 01:37:00 AM,Lead Kit Request (Residential) (L10),10301,Open
11/12/2010 01:33:00 AM,Lead Kit Request (Residential) (L10),11354,Open
11/12/2010 01:31:00 AM,Lead Kit Request (Residential) (L10),10033,Open
11/12/2010 01:29:00 AM,Lead Kit Request (Residential) (L10),11355,Open
11/12/2010 01:28:00 AM,Lead Kit Request (Residential) (L10),10034,Open
11/12/2010 01:24:00 AM,Lead Kit Request (Residential) (L10),11223,Open
11/12/2010 01:24:00 AM,Lead Kit Request (Residential) (L10),10025,Open
11/12/2010 01:20:00 AM,Lead Kit Request (Residential) (L10),11379,Open
11/12/2010 01:17:00 AM,Lead Kit Request (Residential) (L10),11231,Open
11/12/2010 01:13:00 AM,Lead Kit Request (Residential) (L10),11230,Open
11/12/2010 12:38:00 AM,Lead Kit Request (Residential) (L10),11375,Open
11/12/2010 12:34:00 AM,Lead Kit Request (Residential) (L10),11693,Open
11/12/2010 12:30:00 AM,Lead Kit Request (Residential) (L10),11385,Open
11/12/2010 12:21:00 AM,Lead Kit Request (Residential) (L10),11234,Open
11/12/2010 12:18:00 AM,Lead Kit Request (Residential) (L10),10025,Open
11/12/2010 12:14:00 AM,Lead Kit Request (Residential) (L10),10065,Open
11/12/2010 12:09:00 AM,Lead Kit Request (Residential) (L10),10128,Open
11/12/2010 12:03:00 AM,Lead Kit Request (Residential) (L10),10019,Open
11/12/2010 12:00:00 AM,Lead Kit Request (Residential) (L10),10003,Closed
11/11/2010 11:55:00 PM,Lead Kit Request (Residential) (L10),11221,Open
